CONCESSIONARIA,SUBGRUPO,MODALIDADE,CLASSE,SUBCLASSE,DETALHE,POSTO,UNIDADE,ACESSANTE,Total TE,Total TUSD,TUSD_FioB
ETO,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,75.01,70.8542613967048
ETO,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,29.59,0.0
ETO,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,38.63,31.7757815391152
ETO,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,423.28,80.32,0.0
ETO,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,75.01,70.8542613967048
ETO,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,258.24,80.32,0.0
ETO,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,38.63,31.7757815391152
ETO,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,22.86,24.6642124375867
ETO,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,1850.53,1704.04707363392
ETO,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,38.63,31.7757815391152
ETO,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,29.59,0.0
ETO,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,423.28,1901.27,1704.04707363392
ETO,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,38.63,31.7757815391152
ETO,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,258.24,80.32,0.0
ETO,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,kW,Não se aplica,0.0,6.61,7.13719945629141
ETO,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,kW,Não se aplica,0.0,30.08,32.7886687494809
ETO,B1,Branca,Residencial,Residencial,Não se aplica,Ponta,MWh,Não se aplica,423.28,1323.58,1156.62028708671
ETO,B1,Branca,Residencial,Residencial,Não se aplica,Intermediário,MWh,Não se aplica,258.24,838.44,693.972245481608
ETO,B1,Branca,Residencial,Residencial,Não se aplica,Fora ponta,MWh,Não se aplica,258.24,353.3,231.324081827203
ETO,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,271.99,432.47,361.44390073925
ETO,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,271.99,489.75,361.44390073925
ETO,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,271.99,432.47,361.44390073925
ETO,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,271.99,489.75,361.44390073925
ETO,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Ponta,MWh,Não se aplica,397.89,1190.72,1036.25956016571
ETO,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Intermediário,MWh,Não se aplica,242.74,756.07,621.755667263618
ETO,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Fora ponta,MWh,Não se aplica,242.74,321.42,207.251889087873
ETO,B2,Branca,Rural,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,397.89,1190.72,1036.25956016571
ETO,B2,Branca,Rural,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,242.74,756.07,621.755667263618
ETO,B2,Branca,Rural,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,242.74,321.42,207.251889087873
ETO,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Ponta,MWh,Não se aplica,389.42,1165.39,1014.21148441751
ETO,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Intermediário,MWh,Não se aplica,237.58,739.98,608.526823279286
ETO,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Fora ponta,MWh,Não se aplica,237.58,314.58,202.842274426429
ETO,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,255.67,460.36,339.757266694895
ETO,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,255.67,460.36,339.757266694895
ETO,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,250.23,450.57,332.52838868011
ETO,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,255.67,460.36,339.757266694895
ETO,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,255.67,460.36,339.757266694895
ETO,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,250.23,450.57,332.52838868011
ETO,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,423.28,1399.38,1228.90911605428
ETO,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,258.24,883.92,737.345518452291
ETO,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,258.24,368.46,245.781798800994
ETO,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,271.99,489.75,361.44390073925
ETO,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,271.99,489.75,361.44390073925
ETO,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,MWh,Não se aplica,149.6,269.36,198.794145406587
ETO,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,MWh,Não se aplica,163.19,293.85,216.86634044355
FORCEL,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,3.96,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,39.79,21.4536469893965
FORCEL,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,3.96,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,13.66,5.70406425697253
FORCEL,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,316.98,83.28,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,39.79,21.4536469893965
FORCEL,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,197.69,83.28,0.0
FORCEL,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,13.66,5.70406425697253
FORCEL,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,207.63,0.0,0.0
FORCEL,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,5.34,7.2791410461509
FORCEL,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,969.26,515.960096966137
FORCEL,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,13.66,5.70406425697253
FORCEL,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,3.96,0.0
FORCEL,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,316.98,1048.58,515.960096966137
FORCEL,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,13.66,5.70406425697253
FORCEL,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,197.69,83.28,0.0
FORCEL,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,kW,Não se aplica,0.0,4.36,5.93958774429341
FORCEL,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,kW,Não se aplica,0.0,10.42,14.3187721598616
FORCEL,B1,Branca,Residencial,Residencial,Não se aplica,Ponta,MWh,Não se aplica,316.98,776.28,545.527991383305
FORCEL,B1,Branca,Residencial,Residencial,Não se aplica,Intermediário,MWh,Não se aplica,197.69,511.29,327.316773281631
FORCEL,B1,Branca,Residencial,Residencial,Não se aplica,Fora ponta,MWh,Não se aplica,197.69,246.31,109.105555179957
FORCEL,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,207.63,258.67,194.831471669078
FORCEL,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,207.63,350.41,194.831471669078
FORCEL,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,207.63,258.67,194.831471669078
FORCEL,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,207.63,350.41,194.831471669078
FORCEL,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Ponta,MWh,Não se aplica,297.96,740.82,521.953396132616
FORCEL,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Intermediário,MWh,Não se aplica,185.83,487.29,313.172057935021
FORCEL,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Fora ponta,MWh,Não se aplica,185.83,233.76,104.390719737425
FORCEL,B2,Branca,Rural,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,297.96,740.82,521.953396132616
FORCEL,B2,Branca,Rural,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,185.83,487.29,313.172057935021
FORCEL,B2,Branca,Rural,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,185.83,233.76,104.390719737425
FORCEL,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Ponta,MWh,Não se aplica,291.62,725.06,510.84800472554
FORCEL,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Intermediário,MWh,Não se aplica,181.87,476.92,306.508822659808
FORCEL,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Fora ponta,MWh,Não se aplica,181.87,228.78,102.169640594076
FORCEL,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,195.17,329.39,183.141583368933
FORCEL,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,195.17,329.39,183.141583368933
FORCEL,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,191.02,322.38,179.244953935551
FORCEL,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,195.17,329.39,183.141583368933
FORCEL,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,195.17,329.39,183.141583368933
FORCEL,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,191.02,322.38,179.244953935551
FORCEL,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,316.98,894.57,642.943781088724
FORCEL,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,197.69,582.27,385.766247104882
FORCEL,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,197.69,269.97,128.588713121041
FORCEL,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,207.63,350.41,194.831471669078
FORCEL,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,207.63,350.41,194.831471669078
FORCEL,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,MWh,Não se aplica,114.2,192.73,107.157309417993
FORCEL,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,MWh,Não se aplica,124.58,210.25,116.898883001447
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,6.09,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,21.87,12.5749617081551
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,6.09,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,21.14,12.5749617081551
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,398.02,95.82,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,21.87,12.5749617081551
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,235.34,95.82,0.0
HIDROPAN,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,21.14,12.5749617081551
HIDROPAN,A4,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,248.9,0.0,0.0
HIDROPAN,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,5.58,6.73553999511279
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,535.94,302.427360587702
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,21.14,12.5749617081551
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,6.09,0.0
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,398.02,625.67,302.427360587702
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,21.14,12.5749617081551
HIDROPAN,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,235.34,95.82,0.0
